"","id","concept","variant","corpus","year","text","lect","cluster"
"6190","事故/Na/XIN_CMN_20001115_wpr/41788","accident_07301336-n","事故","XIN",2000,", 第二 天 他们 又 协调 有关 部门<br>, 使 <b>事故</b> 得到 妥善 处理<br>。 有 人 说 开通 “ 110","ML",2
"6191","事故/Na/XIN_CMN_20001117_wpr/3373","accident_07301336-n","事故","XIN",2000,"4 张 , 路透 ) 奥地利 继续 清理<br>缆车 火灾 <b>事故</b> 现场 (<br>路透 ) 第三 届 羊城 国际 粤剧节 开幕","ML",2
"6192","事故/Na/XIN_CMN_20001118_wpr/9773","accident_07301336-n","事故","XIN",2000,"。 其 突出 特点 , 一 是 重大 、<br>特大 <b>事故</b> 频频 发生 ,<br>二 是 职业 危害 严重 , 三","ML",2
"6193","事故/Na/XIN_CMN_20001118_wpr/9840","accident_07301336-n","事故","XIN",2000,"在 国内外 造成 恶劣 影响 。 他 指出<br>, 伤亡 <b>事故</b> 多 、 职业<br>危害 严重 的 原因 是 多方面 的","ML",2
"6194","事故/Na/XIN_CMN_20001120_wpr/17304","accident_07301336-n","事故","XIN",2000,"超载 驾驶 的 ; 为 逃避 法律 追究<br>逃 离 <b>事故</b> 现场 的 。<br>这 个 司法 解释 还 规定 ,","ML",2
"6195","事故/Na/XIN_CMN_20001120_wpr/37505","accident_07301336-n","事故","XIN",2000,"亚 于 前 苏联 切尔 诺 贝利 核电 站核<br>泄漏 <b>事故</b> 的 重大 核 污染<br>事件 。 该 报道 引用 英国","ML",2
"6196","事故/Na/XIN_CMN_20001123_wpr/60851","accident_07301336-n","事故","XIN",2000,"安徽省 工商局 对 合肥 庐阳宫商 场 “<br>1.11 ” 火灾 <b>事故</b> 负有<br>领导 责任 的 合肥 市 工商局 城 隍<br>庙","ML",2
"6197","事故/Na/XIN_CMN_20001124_wpr/44618","accident_07301336-n","事故","XIN",2000,"我们 敲响 了 警钟 。 深刻 吸取 这<br>起 海难 <b>事故</b> 刻骨铭心 的<br>教训 , 从 根本 上 做好 安全 生产","ML",2
"6198","事故/Na/XIN_CMN_20001126_wpr/43083","accident_07301336-n","事故","XIN",2000,"部门 的 大力 协助 和 支持 下 , 查清<br>了 <b>事故</b> 原因 , 分清 了<br>事故 责任 , 研究 提出 了","ML",2
"6199","事故/Na/XIN_CMN_20001126_wpr/43149","accident_07301336-n","事故","XIN",2000,"8 . 4 ” 重大 烟花 爆竹 药料 爆<br>炸 <b>事故</b> 的 调查 报告 》<br>。 经商 有关 部门 , 国家经贸委","ML",2
"6200","事故/Na/XIN_CMN_20001126_wpr/43867","accident_07301336-n","事故","XIN",2000,"作出 深刻 检 查 , 乌兰察布盟 行政<br>公署 对 与 <b>事故</b> 有关 的<br>其他 责任 人员 作 出 进一步 处理 。","ML",2
"6201","事故/Na/XIN_CMN_20001127_wpr/25914","accident_07301336-n","事故","XIN",2000,"与 地面 失去 联系 , 生死 不明 。<br>这 次 <b>事故</b> 发生 在 一<br>个 即将 停采 的 作业 面 附近","ML",3
"6202","事故/Na/XIN_CMN_20001204_wpr/23954","accident_07301336-n","事故","XIN",2000,", 保证 居民 的 用 煤 , 同时 为了<br>消除 <b>事故</b> 造成 的 不利<br>影响 , 经 国家 煤炭 安全 监察","ML",2
"6203","事故/Na/XIN_CMN_20001204_wpr/6256","accident_07301336-n","事故","XIN",2000,"2 - 50 元 。 新闻 分析 : 印度<br>铁路 <b>事故</b> 缘 何 频繁 新华社<br>新德里 12月 4日 电 新闻 分析","ML",2
"6204","事故/Na/XIN_CMN_20001207_wpr/34634","accident_07301336-n","事故","XIN",2000,"、 自用船 的 安全 管理 , 以 彻底<br>制止 海损 <b>事故</b> 的 发生<br>。 烟台 着力 培育 文化产业 新华社 烟台<br>12月","ML",3
"6205","事故/Na/XIN_CMN_20001208_wpr/10870","accident_07301336-n","事故","XIN",2000,"吉林省 辽源 矿务局 西安 矿矿 办 小井<br>发生 瓦斯 爆炸 <b>事故</b> ,<br>死亡 31 人 , 造成 严重 经济 损失<br>。","ML",2
"6206","事故/Na/XIN_CMN_20001208_wpr/59597","accident_07301336-n","事故","XIN",2000,"重点 港区 等 重 点水 域 的 巡逻 ,<br>把 <b>事故</b> 险情 控制 在 萌芽<br>状态 。 加强 对 “ 三","ML",2
"6207","事故/Na/XIN_CMN_20001210_wpr/10225","accident_07301336-n","事故","XIN",2000,"原因 正在 调查 中 。 据 了解 , 这<br>一 <b>事故</b> 发生 后 , 绵阳市<br>30多 家 烟花 爆竹 厂 从","ML",2
"6208","事故/Na/XIN_CMN_20001211_wpr/51169","accident_07301336-n","事故","XIN",2000,"巴拿马人 的 管理 下 , 运河 的 收入<br>增加 , <b>事故</b> 减少 。 运河<br>的 许多 用户 对 巴拿马人 管理 运河","ML",2
"6209","事故/Na/XIN_CMN_20001217_wpr/60563","accident_07301336-n","事故","XIN",2000,"46 岁 的 杨振富 于 1982年 在<br>一 次 意外 <b>事故</b> 中 不慎<br>被 炸掉 了 左手 , 炸 坏 了","ML",2
"6210","事故/Na/XIN_CMN_20001218_wpr/68027","accident_07301336-n","事故","XIN",2000,") 意大利 北 部 山区 今天 发生 8<br>起 登山 <b>事故</b> , 10 人<br>死亡 , 多 人 受伤 。 今天","ML",3
"6211","事故/Na/XIN_CMN_20001219_wpr/37841","accident_07301336-n","事故","XIN",2000,"项 制度 主要 包括 3 个 方面 : 对<br>交通 <b>事故</b> 责任 认定 进行<br>公开 , 对 处罚 责任者 进行 公开","ML",2
"6212","事故/Na/XIN_CMN_20001219_wpr/60713","accident_07301336-n","事故","XIN",2000,"首 都 德黑兰 南部 18 日 发生 一起<br>严重 交通 <b>事故</b> , 有 6<br>人 当场 死亡 , 4 人 受伤","ML",2
"6213","事故/Na/XIN_CMN_20001219_wpr/82056","accident_07301336-n","事故","XIN",2000,"市 从 1998年 至今 , 4 起 烟花<br>爆 竹 <b>事故</b> 造成 多 人<br>死亡 、 近 百 名 群众 受","ML",3
"6214","事故/Na/XIN_CMN_20001219_wpr/97866","accident_07301336-n","事故","XIN",2000,"预防 对策 研究 的 科学 机构 -- 安徽<br>三 联 <b>事故</b> 预防 研究所<br>。 他 创立 了 涉及 医学 、 心理学","ML",2
"6215","事故/Na/XIN_CMN_20001220_wpr/3513","accident_07301336-n","事故","XIN",2000,"虽然 比 去年 有所 减少 , 但 下半年<br>重 特大 <b>事故</b> 又 有所 抬头<br>, 煤矿 安全 生产 形势 仍 很","ML",2
"6216","事故/Na/XIN_CMN_20001220_wpr/3877","accident_07301336-n","事故","XIN",2000,", 搞好 煤矿 瓦斯 治理 , 坚决 遏制<br>重 特大 <b>事故</b> 。 凡 不符<br>合 规定 的 煤矿 , 都 要","ML",2
"6217","事故/Na/XIN_CMN_20001220_wpr/4129","accident_07301336-n","事故","XIN",2000,"安全 管理 , 确保 元旦 春节 前后 不<br>出 重大 <b>事故</b> , 让 广大<br>职 工家 属 过 一 个 安稳年","ML",2
"6218","事故/Na/XIN_CMN_20001222_wpr/47948","accident_07301336-n","事故","XIN",2000,"诺 贝利 核电 站 的 40 倍 , 一旦<br>发生 <b>事故</b> , 将 对 环<br>境 造成 致命 污染 。 上述","ML",3
"6219","事故/Na/XIN_CMN_20001225_wpr/17653","accident_07301336-n","事故","XIN",2000,"者 已 被 送进 医院 。 警方 估计 ,<br>由于 <b>事故</b> 现场 地形 复杂<br>和 部分 人 伤势 严重 , 死亡","ML",2
"6220","事故/Na/XIN_CMN_20001225_wpr/58574","accident_07301336-n","事故","XIN",2000,"死亡 。 目前 救援 工作 仍 在 进行<br>。 由于 <b>事故</b> 现场 地形<br>复杂 和 部分 人 伤势 严重 , 警方","ML",2
"6221","事故/Na/XIN_CMN_20001226_wpr/52075","accident_07301336-n","事故","XIN",2000,"。 据悉 , 重庆市 港航 监督局 近期<br>将 做出 最终 <b>事故</b> 认定<br>, 对 事故 主要 责任人 的 相关 司法<br>程序","ML",2
"6222","事故/Na/XIN_CMN_20001226_wpr/74566","accident_07301336-n","事故","XIN",2000,"26 岁 的 普通 民警 彭杰 被 破格<br>提拔 为 <b>事故</b> 处理 大队长<br>, 而 原任 的 10 名 科级 干部","ML",2
"6223","事故/Na/XIN_CMN_20001227_wpr/7982","accident_07301336-n","事故","XIN",2000,"领 导 同志 作 了 批示 , 要求 妥善<br>处理 <b>事故</b> , 迅速 查清<br>原因 , 严 惩 责任人 。 吴","ML",2
"6224","事故/Na/XIN_CMN_20001228_wpr/63511","accident_07301336-n","事故","XIN",2000,"1999年 经济 全面 萎缩 。 电子 雷达<br>有助于 减少 交通 <b>事故</b> 新华社<br>里约 热内卢 12月 27日 电 ( 记者<br>殷永建 )","ML",2
"6225","事故/Na/XIN_CMN_20001229_wpr/3546","accident_07301336-n","事故","XIN",2000,"教训 , 认真 部署 安全 生产 措施 ,<br>严防 安全 <b>事故</b> 发生 。<br>据 了解 , 今年 以 年 , 广东","ML",2
"6226","事故/Na/XIN_CMN_20001229_wpr/3692","accident_07301336-n","事故","XIN",2000,"大 检查 和 整顿 工作 , 对 所有 可能<br>发生 <b>事故</b> 的 行业 、 企业<br>、 场所 进行 “ 地毯式 ”","ML",3
"6227","事故/Na/XIN_CMN_20010104_wpr/46793","accident_07301336-n","事故","XIN",2001,"数据 的 速度 。 去年 全球 发生 396<br>起 放射性 <b>事故</b> 新华社 日内瓦<br>1月 3日 电 ( 记者 陆大生 ) 据","ML",3
"6228","事故/Na/XIN_CMN_20010107_wpr/30951","accident_07301336-n","事故","XIN",2001,"媒体 对 军队 装备 老化 和 由 此 产生<br>频繁 <b>事故</b> 的 有关报 道<br>, 给 公众 造成 的 印象 是","ML",2
"6229","事故/Na/XIN_CMN_20010107_wpr/41490","accident_07301336-n","事故","XIN",2001,"广东 揭阳 市 “ 3 . 28 ” 特大<br>火灾 <b>事故</b> 的 9 名 责任人<br>, 分别 受到 党纪 、 政纪","ML",2
"6230","事故/Na/XIN_CMN_20010109_wpr/55500","accident_07301336-n","事故","XIN",2001,"各 有关 运输 企业 要 搞好 安全 运输<br>, 减少 <b>事故</b> 的 发生 。<br>要 大力 强化 文明 服务 , 提高","ML",3
"6231","事故/Na/XIN_CMN_20010110_wpr/59508","accident_07301336-n","事故","XIN",2001,", 2000年 全 球 发生 的 自然 灾害<br>和 技术 <b>事故</b> 造成 了 1.7<br>万 人 的 死亡 和 380亿 美元","ML",3
"6232","事故/Na/XIN_CMN_20010110_wpr/73795","accident_07301336-n","事故","XIN",2001,"事故 鉴定 委员会 进行 调整 , 同时<br>成立 省级 医疗 <b>事故</b> 鉴定<br>委员会 专家库 。 专家库 由 156 名<br>医学 专家","ML",2
"6233","事故/Na/XIN_CMN_20010111_wpr/50409","accident_07301336-n","事故","XIN",2001,"13多亿 元 ; 与 上 年 相比 , 水上<br>交通 <b>事故</b> 件数 、 死亡<br>人数 、 沉船 艘 数 和 直","ML",2
"6234","事故/Na/XIN_CMN_20010119_wpr/50870","accident_07301336-n","事故","XIN",2001,"据 俄 航空 航天局 专家 透露 , 类似<br>的 放电 <b>事故</b> 以前 也 曾<br>发生 过 。 去年 12月 25日 至","ML",3
"6235","事故/Na/XIN_CMN_20010120_wpr/33878","accident_07301336-n","事故","XIN",2001,"在 联邦 公路 上 就 发生 了 11.7<br>万 起 <b>事故</b> , 造成 近<br>7000 人 死亡 , 6万多 人 受伤","ML",3
"6236","事故/Na/XIN_CMN_20010121_wpr/34092","accident_07301336-n","事故","XIN",2001,"媒体 20日 报 道 , 罗马尼亚 东北部<br>锡雷特河 氰化物 污染 <b>事故</b><br>不仅 造成 大 量 河鱼 死亡 , 同时<br>已 有约","ML",2
"6237","事故/Na/XIN_CMN_20010124_wpr/32724","accident_07301336-n","事故","XIN",2001,"“ 和平 ” 号 上 发生 了 蓄电池 异常<br>放电 <b>事故</b> , 致使 空 间<br>站上 控制 飞行 方向 和 姿态","ML",3
"6238","事故/Na/XIN_CMN_20010126_wpr/19492","accident_07301336-n","事故","XIN",2001,"裂缝 , 造成 了 约 8000 加仑 原油<br>泄漏 。 <b>事故</b> 发生 后 ,<br>运河 管理局 的 技术人员 立即 投入 了","ML",3
"6239","事故/Na/XIN_CMN_20010129_wpr/5968","accident_07301336-n","事故","XIN",2001,"( 专 发 重庆 报 台 ) 合川 发生<br>沉船 <b>事故</b> 新华社 重庆 1月<br>29日 电 ( 记者 李诗代 群 )","ML",2
"6240","事故/Na/XIN_CMN_20010131_wpr/9211","accident_07301336-n","事故","XIN",2001,"进出 ‘ 雪海 孤岛 ’ , 被 雪崩 吞没<br>的 <b>事故</b> 也 不会 再 发生<br>了 ! ” 营区 内 ,","ML",3
"6241","事故/Na/XIN_CMN_20030402_wpr/30924","accident_07301336-n","事故","XIN",2003,"。 做好 重 特大 事故 查处 工作 。<br>进一步 加大 <b>事故</b> 查处 力度<br>; 进一步 加强 对 安全 生产 法律 法规","ML",2
"6242","事故/Na/XIN_CMN_20030402_wpr/38334","accident_07301336-n","事故","XIN",2003,"予 香港 生产力 促进 局 成立 的 香港<br>电脑 保安 <b>事故</b> 协调 中心<br>, 负责 统筹 处理 本 地 的 信息安全","ML",2
"6243","事故/Na/XIN_CMN_20030404_wpr/71873","accident_07301336-n","事故","XIN",2003,"发生 山体滑坡 后 , 营救 人员 迄 今<br>已 在 <b>事故</b> 现场 挖掘出<br>了 17 具 尸体 , 但 仍 有","ML",3
"6244","事故/Na/XIN_CMN_20030404_wpr/94865","accident_07301336-n","事故","XIN",2003,": 孟加拉国 东北部 地区 4 日 晚发<br>生 一起 沉船 <b>事故</b> 。 警方<br>说 已 发现 至少 60 具 尸体 。","ML",2
"6245","事故/Na/XIN_CMN_20030405_wpr/3579","accident_07301336-n","事故","XIN",2003,"名 美军 士兵 在 巴格达 国际 机场 死<br>于 车辆 <b>事故</b> 。 ─ (<br>国际 ) 美 科学家 称 强 地震","ML",2
"6246","事故/Na/XIN_CMN_20030408_wpr/10751","accident_07301336-n","事故","XIN",2003,"保障 的 方法 和 要 求 。 条例 规定<br>, <b>事故</b> 按照 其 性质 分为<br>责任 事故 和 非 责任 事故","ML",2
"6247","事故/Na/XIN_CMN_20030408_wpr/10769","accident_07301336-n","事故","XIN",2003,"非 责任 事故 , 按照 其 危害 程度<br>分为 一般 <b>事故</b> 、 严重<br>事故 、 重大 事故 、 特大 事故 四","ML",2
"6248","事故/Na/XIN_CMN_20030408_wpr/28844","accident_07301336-n","事故","XIN",2003,"尽责 , 千方百计 消除 事故 隐患 ,<br>防止 重 特大 <b>事故</b> 的 发生<br>。 黄菊 要求 , 各 地区 、 各","ML",2
"6249","事故/Na/XIN_CMN_20030412_wpr/715","accident_07301336-n","事故","XIN",2003,"于 战斗 或 误炸 , 12 人 死 于<br>意外 <b>事故</b> , 243 人<br>受伤 , 7 人 被俘 , 10","ML",2
"6250","事故/Na/XIN_CMN_20030416_wpr/6645","accident_07301336-n","事故","XIN",2003,"国际 ) 泰国 宋干节 期间 500多 人<br>死 于 交通 <b>事故</b> 新华社<br>曼谷 4月 16日 电 据 此 间 报纸<br>16","ML",2
"6251","事故/Na/XIN_CMN_20030416_wpr/6683","accident_07301336-n","事故","XIN",2003,"到 15 日 的 宋干节 期间 , 该 国<br>交通 <b>事故</b> 死亡 人数 已<br>上 升到 545 人 , 伤 者","ML",2
"6252","事故/Na/XIN_CMN_20030417_wpr/2207","accident_07301336-n","事故","XIN",2003,"战斗 或 误击 , 18 人 死 于 各<br>种 <b>事故</b> 。 另 有 495<br>人 受伤 , 3 人 失踪","ML",2
"6253","事故/Na/XIN_CMN_20030418_wpr/6042","accident_07301336-n","事故","XIN",2003,"情 无以 言表 。 事故 是 无情 的 ,<br>但 <b>事故</b> 发生 后 我们 被<br>美国人 民 浓浓的 情谊 所 包围","ML",3
"6254","事故/Na/XIN_CMN_20030423_wpr/32507","accident_07301336-n","事故","XIN",2003,"、 特 大 森林 火灾 或 造成 特大 人员<br>伤亡 <b>事故</b> 的 , 要 严格<br>按 国家 有关 规定 追 究","ML",2
"6255","事故/Na/XIN_CMN_20030427_wpr/12713","accident_07301336-n","事故","XIN",2003,"医院 内 传播 陕西 榆林 发生 一起 重大<br>文物 毁损 <b>事故</b> ( 社会<br>万象 ) 西藏 : 逐渐 消亡 的 一妻多夫制","ML",3
"6256","事故/Na/XIN_CMN_20030429_wpr/104235","accident_07301336-n","事故","XIN",2003,"张 关系 。 ( 国际 ) 纽约 一 核电厂<br>发生 <b>事故</b> 被迫 关闭 新华社<br>纽约 4月 29日 电 美国 纽约市 北郊","ML",3
"6257","事故/Na/XIN_CMN_20030429_wpr/27342","accident_07301336-n","事故","XIN",2003,"印北 部 喜 马偕 尔邦 坠毁 , 4 人<br>在 <b>事故</b> 中 丧生 , 其中<br>两 人 是 游客 。 (","ML",2
"6258","事故/Na/XIN_CMN_20030501_wpr/58943","accident_07301336-n","事故","XIN",2003,"找到 了 5 具 遇难者 尸体 。 他 说<br>, <b>事故</b> 发生 在 距离 约翰内斯堡<br>以南 400 公里 的 伯利恒镇 附近","ML",3
"6259","事故/Na/XIN_CMN_20030503_wpr/23810","accident_07301336-n","事故","XIN",2003,"( 川 ) 公路 2 日 发生 一起 交<br>通 <b>事故</b> , 一 辆 载 着<br>8 人 的 小 轿车","ML",3
"6260","事故/Na/XIN_CMN_20030504_wpr/16409","accident_07301336-n","事故","XIN",2003,", 当地 警方 正在 搜寻 失事 人员 ,<br>并 调查 <b>事故</b> 原因 。 (<br>国际 ) 俄 “ 联盟 ” 载人","ML",2
"6261","事故/Na/XIN_CMN_20030508_wpr/66448","accident_07301336-n","事故","XIN",2003,"蓄 能 电站 , 尽快 提高 电网 的 供电<br>、 <b>事故</b> 备用 和 调峰 能力<br>, 提高 电网 的 安全 运行","ML",2
"6262","事故/Na/XIN_CMN_20030509_wpr/3650","accident_07301336-n","事故","XIN",2003,"当天 上午 匈牙利 发生 的 火车 与 旅游<br>汽车 相撞 <b>事故</b> 中 的 死亡<br>人数 已 增至 32 人 , 全部","ML",2
"6263","事故/Na/XIN_CMN_20030509_wpr/68115","accident_07301336-n","事故","XIN",2003,"新 一 任 负责人 。 在 “ 哥伦比亚<br>” 号 <b>事故</b> 后 美 载人<br>航天 计划 前途 未定 的 背景 下","ML",2
"6264","事故/Na/XIN_CMN_20030511_wpr/20969","accident_07301336-n","事故","XIN",2003,"玉屏 高速 公路 工地 30余 名 民工<br>被 埋 。 <b>事故</b> 发生 后<br>, 贵州省 委 书记 钱 运录 、 省","ML",3
"6265","事故/Na/XIN_CMN_20030511_wpr/21547","accident_07301336-n","事故","XIN",2003,"昆明市 正 组织 相关 人员 进行 抢救<br>工作 。 据 <b>事故</b> 现场 附近<br>某 工地 的 施工 人员 介绍 , 5月","ML",2
"6266","事故/Na/XIN_CMN_20030511_wpr/21684","accident_07301336-n","事故","XIN",2003,"位 负责 技术 监督 的 工作 人员 说<br>, 此次 <b>事故</b> 初步 估计<br>是 厂 内 的 化学 制 剂 在","ML",2
"6267","事故/Na/XIN_CMN_20030514_wpr/36539","accident_07301336-n","事故","XIN",2003,"不容 乐观 。 主要 表现 在 以下 方面<br>: 安全 <b>事故</b> 造成 的 人员<br>伤亡 总量 惊人 。 前 4 个","ML",2
"6268","事故/Na/XIN_CMN_20030514_wpr/54448","accident_07301336-n","事故","XIN",2003,"爆炸 , 当时 事故区 有 114 名 当班<br>工人 。 <b>事故</b> 发生 后 ,<br>矿山 救护队 员们 迅速 下井 开展 搜救","ML",3
"6269","事故/Na/XIN_CMN_20030514_wpr/54549","accident_07301336-n","事故","XIN",2003,"大都 伤情 不 重 , 生命 应 无 大碍<br>。 <b>事故</b> 发生 后 , 国务院<br>主要 领导 高度 重视 。 国务院","ML",3
"6270","事故/Na/XIN_CMN_20030515_wpr/4253","accident_07301336-n","事故","XIN",2003,"淮北 矿务局 芦岭 煤矿 的 “ 5.13<br>” 瓦斯 爆炸 <b>事故</b> , 经过<br>紧张 的 挖掘 和 搜救 工作 , 到","ML",2
"6271","事故/Na/XIN_CMN_20030515_wpr/4392","accident_07301336-n","事故","XIN",2003,"重 , 但 没有 生命 危险 。 国家 安监局<br>就此 <b>事故</b> 已 发出 紧急<br>通报 。 通报 说 , 这 是","ML",2
"6272","事故/Na/XIN_CMN_20030517_wpr/35074","accident_07301336-n","事故","XIN",2003,"局长 、 领导 小组 组长 王显政 表示<br>, 要 坚持 <b>事故</b> 原因 不<br>放过 、 事故 性质 不 放过 、 责任人","ML",2
"6273","事故/Na/XIN_CMN_20030517_wpr/63782","accident_07301336-n","事故","XIN",2003,"位 , 大 矿 完全 有 能力 预防 瓦斯<br>爆炸 <b>事故</b> 发生 。 如果<br>防范 措施 到 位 , 芦岭 煤矿","ML",2
"6274","事故/Na/XIN_CMN_20030520_wpr/40961","accident_07301336-n","事故","XIN",2003,"安全 生产 监督 管理局 和 临汾市 的<br>主要 领导 正在 <b>事故</b> 现场<br>组织 抢险 。 ( 体育 ) 西子湖 畔<br>掀起","ML",2
"6275","事故/Na/XIN_CMN_20030521_wpr/50466","accident_07301336-n","事故","XIN",2003,"公安部门 初步 调查 后 认为 , 这 是<br>一起 生产 <b>事故</b> 。 事故<br>原因 正在 调查 中 。 据 消防 部门","ML",2
"6276","事故/Na/XIN_CMN_20030526_wpr/53931","accident_07301336-n","事故","XIN",2003,"爆炸 的 原因 尚 不 清楚 , 公安 消防<br>等 <b>事故</b> 调查处 理 部门<br>正在 调查 。 中国 夏粮 产量 有所","ML",2
"6277","事故/Na/XIN_CMN_20030526_wpr/55574","accident_07301336-n","事故","XIN",2003,"总局 等 部门 的 专家 将 赴 特拉 布宗<br>对 <b>事故</b> 进 行 技术 调查<br>。 他 同时 否认 了 早","ML",2
"6278","事故/Na/XIN_CMN_20030526_wpr/70308","accident_07301336-n","事故","XIN",2003,"强大 的 电流 夺去 生命 。 目前 警方<br>正在 对 <b>事故</b> 原因 进行<br>调查 。 ( 国际 ) 欧佩克 油价 上","ML",2
"6279","事故/Na/XIN_CMN_20030527_wpr/61226","accident_07301336-n","事故","XIN",2003,"这 起 交通 事故 中 受伤 , 警方 正在<br>调查 <b>事故</b> 原因 。 ( 社会<br>万象 ) 中国 殡仪工 的 苦","ML",2
"6280","事故/Na/XIN_CMN_20030527_wpr/76629","accident_07301336-n","事故","XIN",2003,"三峡 险滩 引发 的 多 起 船 翻 人<br>亡 <b>事故</b> 。 如今 , 江<br>上 始风 轻 , 水流 渐","ML",2
"6281","事故/Na/XIN_CMN_20030528_wpr/35304","accident_07301336-n","事故","XIN",2003,", 飞机 的 主人 和 一 个 登山 导游<br>在 <b>事故</b> 中 安然无恙 。<br>据悉 , 明天 , 曾经 登 珠峰","ML",2
"6282","事故/Na/XIN_CMN_20030531_wpr/44106","accident_07301336-n","事故","XIN",2003,"这 起 事故 的 具体 原因 。 据报 道<br>, <b>事故</b> 发生 时 , 当<br>地 海域 风平浪静 , 能见度 很","ML",2
"6283","事故/Na/XIN_CMN_20030531_wpr/50022","accident_07301336-n","事故","XIN",2003,"过 硬 的 证据 。 据 “ 哥伦比亚 ”<br>号 <b>事故</b> 调查 委员会 发布<br>的 材料 介绍 , 有关 技术人员 的","ML",2
"6284","事故/Na/XIN_CMN_20030531_wpr/50281","accident_07301336-n","事故","XIN",2003,"如此 , 调查 人员 仍 认为 目前 还<br>不能 就 <b>事故</b> 原因 等下<br>最后 的 结论 。 他们 打算 近期 再","ML",2
"6285","事故/Na/XIN_CMN_20030601_wpr/4598","accident_07301336-n","事故","XIN",2003,"原因 做出 的 初步 结论 。 独立 委员会<br>认为 , <b>事故</b> 的 主要 原因<br>是 “ 哥伦比亚 ” 号 升空 81","ML",2
"6286","事故/Na/XIN_CMN_20030602_wpr/1446","accident_07301336-n","事故","XIN",2003,", 另 有 15 人 失踪 。 据报 道<br>, <b>事故</b> 发生 时 , “<br>圣尼古拉斯 ” 号 渡船 正 从","ML",3
"6287","事故/Na/XIN_CMN_20030602_wpr/27700","accident_07301336-n","事故","XIN",2003,"实施 水质 保护 应急 预案 。 一旦 发生<br>跨省界 水污染 <b>事故</b> , 应<br>立即 采取 有效 措施 , 按照 预案 确定","ML",3
"6288","事故/Na/XIN_CMN_20030602_wpr/27777","accident_07301336-n","事故","XIN",2003,"引发 跨省界 水污染 事故 的 重点 排污<br>单位 、 污染 <b>事故</b> 隐患<br>单位 , 造纸 、 化工 等 重 污染 行业","ML",2
"6289","事故/Na/XIN_CMN_20030604_wpr/18486","accident_07301336-n","事故","XIN",2003,"较 灵活 的 反应 ” , 这 起 海 上<br><b>事故</b> 的 影响 就 会 减小<br>。 她 说 : “","ML",3
"6290","事故/Na/XIN_CMN_20030604_wpr/18592","accident_07301336-n","事故","XIN",2003,"海域 与 一 艘 波兰 集 装箱 货轮 相撞<br>。 <b>事故</b> 发生 后 , 瑞典<br>海岸 警卫队 援救 船 立即 向","ML",3
"6291","事故/Na/XIN_CMN_20030605_wpr/56600","accident_07301336-n","事故","XIN",2003,"表示 , 根据 现场 情况 初步 分析 ,<br>这 起 <b>事故</b> 的 责任 在于<br>卡车 司机 。 卡车 司机 在 事发","ML",3
"6292","事故/Na/XIN_CMN_20030609_wpr/11066","accident_07301336-n","事故","XIN",2003,"3 人 伤势 较 重 。 7日 早上 ,<br>在 <b>事故</b> 现场 又 找到 两<br>具 尸体 。 洛 杉 矶","ML",2
"6293","事故/Na/XIN_CMN_20030609_wpr/20274","accident_07301336-n","事故","XIN",2003,") 布基纳法索 举办 传统 摔跤节 ( 国际<br>) 洛杉矶 坠机 <b>事故</b> 死亡<br>人数 增至 5 人 ( 国际 ) 印尼 政府军","ML",2
"6294","事故/Na/XIN_CMN_20030610_wpr/46215","accident_07301336-n","事故","XIN",2003,", 特别 是 二 季 度 以来 , 全国<br>伤亡 <b>事故</b> 总量 有所 下降<br>, 但 重 特大 事故 仍 时有","ML",2
"6295","事故/Na/XIN_CMN_20030611_wpr/5265","accident_07301336-n","事故","XIN",2003,"一 批 又 一 批 , 从未 发生 过 责任<br><b>事故</b> 。 三峡 工程 135<br>米 高程 蓄水 成功 使 以","ML",3
"6296","事故/Na/XIN_CMN_20030612_wpr/45822","accident_07301336-n","事故","XIN",2003,"地 深刻 吸取 “ 6 . 6 ” 特大<br>交通 <b>事故</b> 教训 , 牢固<br>树立 “ 责任 重于 泰山 ” 的","ML",2
"6297","事故/Na/XIN_CMN_20030619_wpr/3125","accident_07301336-n","事故","XIN",2003,"已 否认 事故 与 恐怖 袭击 有关 。<br>目前 , <b>事故</b> 原因 正在<br>调查 之中 。 第6 号 台风 苏迪罗 将","ML",2
"6298","事故/Na/XIN_CMN_20030620_wpr/21011","accident_07301336-n","事故","XIN",2003,"开馆 广西 “ 6 . 17 ” 特大 公路<br>交通 <b>事故</b> 原因 初步 查明<br>学习 《 “ 三 个 代表 ”","ML",2
"6299","事故/Na/XIN_CMN_20030620_wpr/23526","accident_07301336-n","事故","XIN",2003,"。 据悉 , 有关 部门 初步 认定 造成<br>这 次 <b>事故</b> 的 原因 可能<br>是 肇事 船只 违反 规定 冒 雾","ML",2
"6300","事故/Na/XIN_CMN_20030620_wpr/30178","accident_07301336-n","事故","XIN",2003,"18 点 半 , 涪陵 “ 6 . 19<br>” <b>事故</b> 失踪 人数 增至<br>53 人 。 事故 原因 及 各","ML",2
"6301","事故/Na/XIN_CMN_20030620_wpr/4470","accident_07301336-n","事故","XIN",2003,"客车 驾驶 资格 的 另 一 司机 驾驶<br>; 发生 <b>事故</b> 时 , 大巴<br>客车 超速 , 在 限速 为 每","ML",3
"6302","事故/Na/XIN_CMN_20030622_wpr/40114","accident_07301336-n","事故","XIN",2003,"阿卜杜拉希 . 哈 比 卜 说 , 爆炸<br>只是 意外 <b>事故</b> , 并 非<br>遭到 攻击 。 引起 爆炸 的 原因","ML",2
