"Coll_Word"	"1"	"2"	"exp_1"	"exp_2"	"pbin_1"	"pbin_2"	"SumAbsDev"	"LargestDev"
"第145"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"第一"	0	8	3.07	4.93	-1.682	1.682	3.364	"1_&_2"
"第十"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"第十一"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"等级"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"管理层"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"管理站"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"管理站党"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"精干"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"系党总支"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"系列"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"素质"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"紧急处"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"红包"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"红塔山"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"红花"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"约翰逊"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"纪"	0	3	1.151	1.849	-0.631	0.631	1.262	"1_&_2"
"纪委"	2	6	3.07	4.93	-0.456	0.456	0.912	"1_&_2"
"纪律"	1	2	1.151	1.849	-0.173	0.173	0.346	"1_&_2"
"纯正"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"纳丹"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"组"	1	1	0.768	1.232	0.207	-0.207	0.414	"1_&_2"
"组委会"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"组织"	0	6	2.303	3.697	-1.262	1.262	2.524	"1_&_2"
"组织部"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"组部"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"组长"	0	5	1.919	3.081	-1.051	1.051	2.102	"1_&_2"
"经理"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"给"	4	0	1.535	2.465	1.664	-1.664	3.328	"1_&_2"
"给予"	4	6	3.838	6.162	0.239	-0.239	0.478	"1_&_2"
"统战"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"统战部"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"维修员"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"绵阳市"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"综治委"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"编造"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"罗干"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"罗清宇"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"罗清泉"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"罗鸿"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"罢工"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"罹难者"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"美味"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"美术"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"美食"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"翻译员"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"考虑"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"职"	4	6	3.838	6.162	0.239	-0.239	0.478	"1_&_2"
"职务"	2	12	5.373	8.627	-1.29	1.29	2.58	"1_&_2"
"职员"	13	0	4.989	8.011	5.407	-5.407	10.814	"1_&_2"
"职工"	1	1	0.768	1.232	0.207	-0.207	0.414	"1_&_2"
"联"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"联党组"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"联合会"	4	0	1.535	2.465	1.664	-1.664	3.328	"1_&_2"
"联合国"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"联络"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"联络所"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"聘请"	3	0	1.151	1.849	1.248	-1.248	2.496	"1_&_2"
"股东"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"股市"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"肺炎"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"背心"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"胡"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"胡伟"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"胡忠"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"胡春华"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"胶"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"胸"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"脚"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"脱"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"脱售"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"脱困"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"自在"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"自治"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"自治区"	0	7	2.687	4.313	-1.472	1.472	2.944	"1_&_2"
"自若"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"自营部"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"自行"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"致歉"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"致辞"	0	3	1.151	1.849	-0.631	0.631	1.262	"1_&_2"
"舒"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"舒圣佑"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"航展"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"航空"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"良多"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"良玉"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"色绿村"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"艾斯"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"花店"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"芳"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"苍东"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"苏家屯区"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"苏州"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"苏州市"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"英航"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"英语"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"范匡夫"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"荣誉"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"萝卜"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"萤光灯管"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"营业"	3	0	1.151	1.849	1.248	-1.248	2.496	"1_&_2"
"营业室"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"董事"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"董事长"	0	3	1.151	1.849	-0.631	0.631	1.262	"1_&_2"
"蓬安"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"薄"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"薄绍铨"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"薪"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"虎林"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"虚假"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"虞城县"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"蛮"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"血库"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"行为"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"行使"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"行政学"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"行贿"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"衡格"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"补上"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"表示"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"表示出"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"表示机"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"被"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"被动"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"被告"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"裁者"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"裁退"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"西华县"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"西安"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"西藏"	0	6	2.303	3.697	-1.262	1.262	2.524	"1_&_2"
"要"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"要挟"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"要求"	4	0	1.535	2.465	1.664	-1.664	3.328	"1_&_2"
"见到"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"视察"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"视线"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"警"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"警方"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"计"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"认为"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"认出"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"认真"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"认股权"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"让"	11	0	4.222	6.778	4.575	-4.575	9.15	"1_&_2"
"训练"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"记"	0	4	1.535	2.465	-0.841	0.841	1.682	"1_&_2"
"记徐锡澄"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"讲话"	0	4	1.535	2.465	-0.841	0.841	1.682	"1_&_2"
"讵料"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"许"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"访"	2	1	1.151	1.849	0.483	-0.483	0.966	"1_&_2"
"访中共"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"访客"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"证人"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"证券"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"证明"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"诉讼案"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"诊所"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"译音"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"询及"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"该"	13	0	4.989	8.011	5.407	-5.407	10.814	"1_&_2"
"诱骗"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"说"	7	31	14.584	23.416	-2.158	2.158	4.316	"1_&_2"
"请"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"调任"	0	3	1.151	1.849	-0.631	0.631	1.262	"1_&_2"
"调去"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"调研"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"调返"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"谢宏"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"贝尔格莱德"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"负有"	0	4	1.535	2.465	-0.841	0.841	1.682	"1_&_2"
"负责"	3	0	1.151	1.849	1.248	-1.248	2.496	"1_&_2"
"责任人"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"责任制"	1	1	0.768	1.232	0.207	-0.207	0.414	"1_&_2"
"责任状"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"责成"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"购买"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"贴"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"贵州"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"贵州省"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"贺电"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"贾庆林"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"贾志"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"贾志杰"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"贾正方"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"资委"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"赌债"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"赎金"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"赞皇县"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"赞许"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"赣榆县青口镇宋口村"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"走到"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"赴会"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"赵"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"赵勇"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"赵洪涛"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"赶紧"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"起见"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"超商"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"超级市场"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"越共"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"跑入"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"跑步"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"路透社"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"踏雪"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"车桥厂"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"车长"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"轮流"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"辽"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"辽宁省"	0	7	2.687	4.313	-1.472	1.472	2.944	"1_&_2"
"达县"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"过去"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"过泸"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"运动员"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"近日"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"返"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"还"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"这时"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"这里"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"进出"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"违纪"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"连同"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"迟迟"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"追"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"退休"	3	0	1.151	1.849	1.248	-1.248	2.496	"1_&_2"
"送行"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"逃跑"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"选为"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"选手"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"选购权"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"透露"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"递交"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"通"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"通州"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"通知"	4	0	1.535	2.465	1.664	-1.664	3.328	"1_&_2"
"通讯"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"遭"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"避免"	3	0	1.151	1.849	1.248	-1.248	2.496	"1_&_2"
"邓"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"那"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"那里"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"邹继海"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"郑佩斯"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"郑国章"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"郑姓"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"郑斯林"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"部"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"部长"	1	13	5.373	8.627	-1.956	1.956	3.912	"1_&_2"
"部门"	3	0	1.151	1.849	1.248	-1.248	2.496	"1_&_2"
"郭敏杰"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"郭金龙"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"都"	4	0	1.535	2.465	1.664	-1.664	3.328	"1_&_2"
"都市"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"酒店"	9	0	3.454	5.546	3.743	-3.743	7.486	"1_&_2"
"酒店业"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"酒廊"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"里"	3	0	1.151	1.849	1.248	-1.248	2.496	"1_&_2"
"里面"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"重庆团"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"重庆市"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"金佑保"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"金县"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"金国泰"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"金州"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"金庄"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"金正"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"金正日"	3	0	1.151	1.849	1.248	-1.248	2.496	"1_&_2"
"金融工"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"金钱"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"钓鱼台国"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"钟楼区"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"钱"	5	0	1.919	3.081	2.079	-2.079	4.158	"1_&_2"
"钱其琛"	0	5	1.919	3.081	-1.051	1.051	2.102	"1_&_2"
"铁路局"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"银行"	17	0	6.525	10.475	7.07	-7.07	14.14	"1_&_2"
"销售"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"销量"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"锁进"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"锦江"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"镇"	2	1	1.151	1.849	0.483	-0.483	0.966	"1_&_2"
"镇党委"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"镇赤狼"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"镇镇"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"镇长"	1	1	0.768	1.232	0.207	-0.207	0.414	"1_&_2"
"长"	0	10	3.838	6.162	-2.103	2.103	4.206	"1_&_2"
"长寿"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"长春"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"长治县"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"长牛玉儒"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"长生禄"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"门"	3	0	1.151	1.849	1.248	-1.248	2.496	"1_&_2"
"门口"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"门市"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"闭路电视"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"问"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"问话"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"闯"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"间"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"闵维方"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"闻世震"	0	3	1.151	1.849	-0.631	0.631	1.262	"1_&_2"
"队"	3	0	1.151	1.849	1.248	-1.248	2.496	"1_&_2"
"队长"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"阮富仲"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"防治"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"阿勒泰"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"阿鲁"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"附近"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"陈奎元"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"陈学锋"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"陈建国"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"陈志勇"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"陈拔美"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"陈明"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"陈福今"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"陈笃"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"陈绍基"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"陈良宇"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"陈艾华"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"陕西省"	0	3	1.151	1.849	-0.631	0.631	1.262	"1_&_2"
"陪"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"陪同"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"陶武"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"隆江镇"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"随后"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"随着"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"隔"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"隔离"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"雇佣"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"雪峰"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"雪梨"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"需要"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"震旦行"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"青委"	0	3	1.151	1.849	-0.631	0.631	1.262	"1_&_2"
"青岛市"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"青年党员"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"青年团"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"青海省"	0	2	0.768	1.232	-0.421	0.421	0.842	"1_&_2"
"非典型"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"非常时期"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"非正式"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"面"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"面世"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"面包店"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"面包房"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"革委会"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"靶场"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"鞭"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"音乐家"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"顶替"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"须"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"顾客"	4	0	1.535	2.465	1.664	-1.664	3.328	"1_&_2"
"顾客量"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"顾秀莲"	0	1	0.384	0.616	-0.21	0.21	0.42	"1_&_2"
"顾虑"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
"顾问"	2	0	0.768	1.232	0.832	-0.832	1.664	"1_&_2"
"颁奖"	1	0	0.384	0.616	0.416	-0.416	0.832	"1_&_2"
