"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"exp_9"	"exp_10"	"exp_11"	"exp_12"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"pbin_9"	"pbin_10"	"pbin_11"	"pbin_12"	"SumAbsDev"	"LargestDev"
"缓解"	0	1	0	0	0	0	0	0	1	0	0	0	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	0.499	-0.085	-0.027	-0.074	-0.122	-0.08	-0.035	0.915	-0.059	-0.012	-0.194	2.121	"9"
"编织"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"缚"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"缩短"	0	0	0	0	0	0	0	1	0	0	0	1	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	-0.074	-0.122	-0.08	1.115	-0.056	-0.059	-0.012	0.444	2.258	"8"
"罢免"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"老鼠"	0	0	0	0	0	0	0	0	1	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	1.202	-0.03	-0.006	-0.097	1.638	"9"
"者身"	0	0	0	0	0	0	0	0	1	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	1.202	-0.03	-0.006	-0.097	1.638	"9"
"而是"	0	0	0	0	0	0	0	0	0	2	0	0	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	-0.074	-0.122	-0.08	-0.035	-0.056	2.361	-0.012	-0.194	3.23	"10"
"聊天"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"联网"	0	1	0	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	0.761	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.142	"2"
"联通"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"聚变"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"股"	0	0	1	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	1.032	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.454	"3"
"股市"	0	1	0	0	1	0	2	0	0	0	0	0	0.087	0.693	0.371	0.122	0.326	0.524	0.351	0.157	0.251	0.264	0.055	0.799	-0.038	0.273	-0.169	-0.054	0.54	-0.244	1.387	-0.069	-0.113	-0.119	-0.024	-0.387	3.417	"7"
"股权"	0	0	1	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	1.032	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.454	"3"
"育"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"肺炎"	0	1	0	0	0	4	0	0	2	0	0	0	0.153	1.213	0.65	0.213	0.57	0.917	0.615	0.274	0.439	0.462	0.096	1.398	-0.067	-0.186	-0.296	-0.094	-0.258	2.13	-0.279	-0.121	1.174	-0.207	-0.042	-0.677	5.531	"6"
"肿瘤"	0	0	0	0	0	0	0	0	1	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	1.202	-0.03	-0.006	-0.097	1.638	"9"
"胡本亮"	0	1	0	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	0.761	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.142	"2"
"自助"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"艾滋病"	0	0	0	0	0	1	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	0.883	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.286	"6"
"节约"	0	1	0	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	0.761	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.142	"2"
"范正祥"	0	0	0	0	1	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	1.089	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.516	"5"
"获取"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"营"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"营销"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"落实"	0	0	0	0	2	10	0	0	0	0	0	0	0.262	2.08	1.114	0.366	0.977	1.572	1.054	0.47	0.753	0.792	0.164	2.397	-0.115	-0.992	-0.508	-0.161	0.593	7.117	-0.479	-0.208	-0.338	-0.356	-0.072	-1.161	12.1	"6"
"蒙住"	0	1	0	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	0.761	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.142	"2"
"蒜价"	0	0	0	0	0	0	0	0	0	1	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	1.181	-0.006	-0.097	1.615	"10"
"蒜农"	0	0	0	0	0	0	0	0	0	1	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	1.181	-0.006	-0.097	1.615	"10"
"蔓延"	0	0	0	1	0	1	0	0	0	0	0	0	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	1.222	-0.074	0.611	-0.08	-0.035	-0.056	-0.059	-0.012	-0.194	2.612	"4"
"蔡锐明"	0	0	0	1	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	1.516	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.967	"4"
"蔽"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"藉以"	0	1	0	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	0.761	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.142	"2"
"虚"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"蚊子"	0	1	0	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	0.761	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.142	"2"
"血"	0	0	0	0	0	0	0	0	2	0	0	0	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	-0.074	-0.122	-0.08	-0.035	2.404	-0.059	-0.012	-0.194	3.276	"9"
"血液"	0	0	0	0	0	0	0	0	3	0	0	0	0.066	0.52	0.278	0.091	0.244	0.393	0.263	0.117	0.188	0.198	0.041	0.599	-0.029	-0.248	-0.127	-0.04	-0.111	-0.183	-0.12	-0.052	3.606	-0.089	-0.018	-0.29	4.913	"9"
"行"	0	0	0	0	0	0	0	0	1	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	1.202	-0.03	-0.006	-0.097	1.638	"9"
"行为"	0	0	0	0	0	0	0	0	0	0	0	3	0.066	0.52	0.278	0.091	0.244	0.393	0.263	0.117	0.188	0.198	0.041	0.599	-0.029	-0.248	-0.127	-0.04	-0.111	-0.183	-0.12	-0.052	-0.084	-0.089	-0.018	2.099	3.2	"12"
"行水"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"行贿"	0	0	0	0	0	0	0	0	0	0	1	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	1.865	-0.097	2.323	"11"
"衡量"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"补"	0	0	0	0	0	0	0	0	0	1	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	1.181	-0.006	-0.097	1.615	"10"
"补助"	0	0	3	0	0	0	0	0	0	0	0	0	0.066	0.52	0.278	0.091	0.244	0.393	0.263	0.117	0.188	0.198	0.041	0.599	-0.029	-0.248	3.097	-0.04	-0.111	-0.183	-0.12	-0.052	-0.084	-0.089	-0.018	-0.29	4.361	"3"
"补助款"	0	0	0	0	0	0	0	0	0	1	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	1.181	-0.006	-0.097	1.615	"10"
"补强"	0	0	0	0	0	0	0	1	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	1.408	-0.028	-0.03	-0.006	-0.097	1.855	"8"
"补救"	0	0	0	0	1	0	0	0	0	0	0	1	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	0.806	-0.122	-0.08	-0.035	-0.056	-0.059	-0.012	0.444	1.91	"5"
"补贴"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"表决"	0	0	1	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	1.032	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.454	"3"
"表演"	0	0	1	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	1.032	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.454	"3"
"表达"	0	0	0	0	0	0	0	0	0	0	0	2	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	-0.074	-0.122	-0.08	-0.035	-0.056	-0.059	-0.012	1.399	2.133	"12"
"表述"	0	0	1	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	1.032	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.454	"3"
"见效"	0	1	0	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	0.761	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.142	"2"
"观光"	0	1	0	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	0.761	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.142	"2"
"观念"	0	0	0	0	0	0	0	0	0	0	0	3	0.066	0.52	0.278	0.091	0.244	0.393	0.263	0.117	0.188	0.198	0.041	0.599	-0.029	-0.248	-0.127	-0.04	-0.111	-0.183	-0.12	-0.052	-0.084	-0.089	-0.018	2.099	3.2	"12"
"观测"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"规范"	0	0	0	0	0	1	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	0.883	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.286	"6"
"视讯"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"解"	0	0	0	0	0	0	0	1	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	1.408	-0.028	-0.03	-0.006	-0.097	1.855	"8"
"解决"	0	0	0	1	0	0	0	0	0	19	0	3	0.502	3.987	2.135	0.701	1.873	3.014	2.02	0.9	1.444	1.517	0.314	4.594	-0.221	-1.901	-0.973	0.293	-0.849	-1.403	-0.918	-0.399	-0.648	18.598	-0.137	-0.526	26.866	"10"
"解开"	0	0	0	0	0	0	0	0	1	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	1.202	-0.03	-0.006	-0.097	1.638	"9"
"解毒"	0	0	0	0	0	0	0	0	2	0	0	0	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	-0.074	-0.122	-0.08	-0.035	2.404	-0.059	-0.012	-0.194	3.276	"9"
"解题式"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"警告"	0	0	0	0	0	1	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	0.883	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.286	"6"
"警戒"	0	0	0	0	0	1	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	0.883	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.286	"6"
"警方日"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"计票"	0	0	0	0	0	0	0	0	0	0	0	2	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	-0.074	-0.122	-0.08	-0.035	-0.056	-0.059	-0.012	1.399	2.133	"12"
"计算"	0	0	0	0	0	0	0	0	0	1	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	1.181	-0.006	-0.097	1.615	"10"
"订立"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"认可"	0	0	1	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	1.032	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.454	"3"
"认购"	0	0	1	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	1.032	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.454	"3"
"议决"	0	0	0	0	0	0	0	0	0	1	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	1.181	-0.006	-0.097	1.615	"10"
"讲授"	0	0	0	0	0	0	0	0	0	0	1	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	1.865	-0.097	2.323	"11"
"讲解"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"访客"	0	0	0	0	1	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	1.089	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.516	"5"
"评估"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"诈"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"诊断"	0	0	0	0	0	0	0	0	1	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	1.202	-0.03	-0.006	-0.097	1.638	"9"
"诊疗"	0	0	0	0	0	0	0	0	1	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	1.202	-0.03	-0.006	-0.097	1.638	"9"
"试图"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"试验"	0	0	0	0	0	0	0	0	1	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	1.202	-0.03	-0.006	-0.097	1.638	"9"
"话费"	0	0	0	0	0	1	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	0.883	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.286	"6"
"诠释"	0	0	0	0	0	0	0	0	0	1	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	1.181	-0.006	-0.097	1.615	"10"
"语法"	0	0	0	0	0	0	0	0	0	0	0	2	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	-0.074	-0.122	-0.08	-0.035	-0.056	-0.059	-0.012	1.399	2.133	"12"
"诱导"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"说清楚"	0	0	1	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	1.032	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.454	"3"
"诸如"	0	0	0	0	1	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	1.089	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.516	"5"
"课征"	0	0	1	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	1.032	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.454	"3"
"调度"	0	0	0	0	0	1	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	0.883	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.286	"6"
"调控"	0	0	0	0	1	0	0	0	0	0	0	1	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	0.806	-0.122	-0.08	-0.035	-0.056	-0.059	-0.012	0.444	1.91	"5"
"调整"	0	0	1	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	1.032	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.454	"3"
"调整为"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"调适"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"谅解"	1	0	0	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	1.661	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	2.115	"1"
